date,tag,peak_right,peak_left
2024-10-03 20:02,Max,81.23256096272361,85.24489776861526
2024-10-03 20:02,Max,78.34001979005501,81.55513369073844
2025-02-06 19:28,Max,112.53059282778557,117.45443559241012
2025-02-06 19:28,Max,113.75436089391212,117.87685145909927
2024-12-19 21:10,Max,125.04801425065185,69.50499531320243
2024-12-19 21:10,Max,114.27222989604209,
2024-12-19 21:10,Max,112.13092592421249,
2025-03-13 20:06,Max,146.48904234205335,139.02343816504538
2025-03-13 20:06,Max,76.52183519415244,66.32599381459679
2025-02-02 11:03,Max,112.76145485606628,89.29381793478599
2025-02-02 11:03,Max,106.60524062817368,80.42307632
2024-11-01 19:27,Max,110.37286418868582,123.45867329073874
2024-11-01 19:27,Max,109.22148912607246,113.98538271158256
2024-11-01 19:27,Max,107.6199537,118.9029768700721
2025-04-06 10:57,Max,121.46802548351592,131.4634825583889
2025-04-06 10:57,Max,56.21029522395595,117.47179376611496
2025-04-06 10:57,Max,43.79997474204464,
2025-04-06 10:57,Max,49.58811831569027,
2025-04-06 10:57,Max,59.245208742869295,
2025-04-06 10:57,Max,105.04927883077728,
2025-01-23 22:15,Curl,70.24912609118263,88.45939774164344
2025-01-23 22:15,Curl,72.90337923393226,81.93150498328323
2025-02-20 20:26,Max,141.34964369069016,88.32703326
2025-02-20 20:26,Max,101.81234106344459,127.61071648305709
2025-02-23 11:52,Max,135.7393625277439,115.52516373077735
2025-02-23 11:52,Max,116.9797181354737,64.63126334219234
2024-11-24 10:53,Max,101.0291208,103.02282138032035
2024-11-24 10:53,Max,98.09177968,99.40420563071045
2024-11-24 10:53,Max,96.87895298527594,86.72924027954345
2025-02-20 20:31,Max,139.86467043217093,125.47456782153807
2025-02-20 20:31,Max,67.56930664607704,44.71383128680008
2025-02-20 20:31,Max,132.52314692126814,52.513807376758876
2025-02-20 20:31,Max,,122.6455807761405
2025-02-06 19:38,Max,137.1251318051477,126.51547795604438
2025-02-06 19:38,Max,136.54095861624984,96.4003333
2025-03-23 10:56,Curl,67.83036045904785,76.59024187289039
2025-03-23 10:56,Curl,86.60727892534408,70.70186830204796
2025-04-06 10:53,Max,140.35072452580994,123.02648504137275
2025-04-06 10:53,Max,133.4040153670133,
2025-01-12 11:08,Max,96.06946834689835,123.8819385641838
2025-01-12 11:08,Max,101.52635169570884,114.5818260436177
2024-10-03 20:16,Max,113.36243116078887,112.1100523839337
2024-10-03 20:16,Max,101.32996212576927,106.37249476708777
2024-10-03 20:16,Max,100.70201505405471,103.71089131241081
2024-10-03 20:16,Max,97.60494346253844,87.73661146214332
2024-12-22 11:50,Max,118.05087892444526,73.06310134391396
